,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15
10933,162500030,324000.0,3,1.0,1160,7202,1.0,1160,0,1957,1620,8598
13098,2571910210,305000.0,3,2.0,1680,8487,1.0,1680,0,1993,2080,8560
83,1523059105,356000.0,3,1.5,1680,8712,1.0,1680,0,1964,1850,8797
9068,6052401215,255000.0,2,1.0,1200,9000,1.0,1200,0,1917,1660,9000
10125,6626100260,700000.0,4,2.5,3100,36562,2.0,3100,0,1994,3080,39351
18675,8925100115,1150000.0,2,2.25,2320,9300,1.5,1920,400,1937,2790,9300
19027,5459500165,623000.0,3,1.75,2050,16313,1.0,2050,0,1973,3180,10264
16561,7686202635,185000.0,2,1.0,900,8000,1.0,900,0,1954,1240,8000
2046,1118001370,1568000.0,3,2.75,2340,8828,1.0,2340,0,1954,3480,8526
7811,122029066,490000.0,3,1.75,2020,215622,2.0,2020,0,1975,1810,215622
14967,8039900130,458000.0,3,1.5,1570,12196,1.0,1570,0,1972,1740,12196
6868,3262300235,1555000.0,5,2.5,2870,16238,2.0,2870,0,1962,2870,16238
19317,8860500300,330000.0,3,2.5,1870,4657,2.0,1870,0,2000,2290,4795
15236,8956000250,615000.0,3,2.5,1980,3128,2.0,1890,90,2009,2160,2240
10031,1646501920,579500.0,3,1.75,1250,4120,1.0,980,270,1925,1250,4120
20105,9284801500,399950.0,3,3.0,1860,2875,2.0,1710,150,2009,1350,4830
21083,1442880380,439990.0,3,2.5,2340,5171,2.0,2340,0,2013,2790,5684
5128,1311500020,198000.0,4,1.75,2080,7200,1.0,1050,1030,1966,1500,7350
9733,254000695,410000.0,3,1.0,1190,5280,1.0,1190,0,1957,1280,5280
3059,9477101280,424950.0,3,1.75,2090,7505,1.0,2090,0,1967,1510,7416
14121,9510970530,680000.0,3,2.5,2120,3600,2.0,2120,0,2005,2540,4592
16185,6891800500,580000.0,3,2.75,2650,9752,1.0,2650,0,1989,3030,9910
19523,9407000230,240000.0,3,1.0,1600,12566,1.0,1600,0,1971,1600,10650
7655,7202340590,702000.0,4,2.75,3880,15025,2.0,3880,0,2004,2620,5300
3579,8151600590,360000.0,2,1.0,2320,11250,2.0,2320,0,1942,1620,11250
12147,9407001600,305000.0,3,1.75,1660,11500,1.0,1130,530,1979,1250,11000
7922,1771000690,305000.0,3,1.0,1160,11776,1.0,1160,0,1968,1160,10050
15798,1525069134,1295000.0,4,3.5,3790,90169,2.0,3790,0,1998,3410,46951
12930,8645540040,317000.0,3,2.0,1790,8228,1.0,1390,400,1980,1880,8228
10497,9414500200,410000.0,4,1.75,1790,11875,1.0,1490,300,1969,1870,11760
3984,7883607645,155000.0,1,1.0,720,6000,1.0,720,0,1940,1040,6000
19813,3845100140,335606.0,3,2.5,2538,4600,2.0,2538,0,2013,2570,4800
14400,2726049164,547000.0,3,2.5,1480,8381,1.0,1480,0,1968,1710,8050
19585,4340610040,312500.0,2,1.5,1070,1200,2.0,1070,0,1999,1070,1200
12733,1245003006,1149000.0,4,3.75,3180,9889,2.0,2500,680,2012,2910,8558
20276,1105000373,252500.0,2,1.5,1110,986,2.0,950,160,2009,1110,3515
18172,6083000123,158000.0,3,1.0,1140,10477,1.0,1140,0,1942,1190,9750
7626,1777600450,730000.0,5,3.0,2500,11779,1.0,1550,950,1971,2580,12055
4069,9558000100,405000.0,5,2.5,2430,4781,2.0,2430,0,2001,2420,4770
14107,2473002060,442500.0,3,1.75,1800,10200,1.0,1800,0,1967,2140,10128
16693,943100689,324950.0,3,2.0,1340,9750,1.0,890,450,1974,1460,12900
7515,7544800395,450000.0,3,2.0,1010,2820,1.5,1010,0,1905,1330,3000
21574,1931300090,610950.0,3,3.0,1680,1570,3.0,1680,0,2014,1640,4800
3580,7936000252,521000.0,2,1.0,1050,7500,1.5,1050,0,1910,2540,13680
11674,7987400316,255000.0,1,0.5,880,1642,1.0,500,380,1910,1410,2992
10963,5152700060,465000.0,6,3.25,4250,23326,1.0,2150,2100,1967,3370,15983
4844,1721801025,210000.0,2,1.0,1040,4590,1.0,1040,0,1954,1040,6120
17777,3438501450,382000.0,2,1.0,870,10492,1.0,870,0,1937,1300,7987
1194,9222400510,406000.0,2,1.0,880,3000,1.0,880,0,1924,890,3000
11464,1796700160,279900.0,4,2.5,1770,4338,2.0,1770,0,2001,1770,6606
11387,323059208,320000.0,3,2.0,1880,10758,1.0,940,940,1952,2060,21000
16757,3392100050,205000.0,3,1.0,1230,8750,1.0,1230,0,1965,1230,8750
14723,4038500210,797000.0,4,2.75,2650,8610,2.0,2650,0,1959,1680,8316
3975,6324000090,210000.0,2,1.0,990,8140,1.0,990,0,1910,2150,5000
196,7549802535,423000.0,4,2.0,1970,6480,1.5,1130,840,1920,1500,6480
1119,3343900326,552500.0,4,3.5,3710,10400,2.0,2290,1420,2002,1720,4276
11524,5701700640,849000.0,3,3.0,2960,42159,2.0,2960,0,1995,2640,25209
13847,5249803185,525000.0,4,1.75,2540,7200,1.0,1270,1270,1947,1650,7200
18827,8838900032,732000.0,3,2.0,1940,55756,1.0,1940,0,1954,2330,10018
20934,1237500577,880000.0,4,2.5,3550,8618,2.0,3550,0,2007,1310,9746
19185,8642600090,324950.0,2,1.5,1643,14616,1.0,1643,0,1954,2270,9940
1588,3303100075,443500.0,3,2.0,1920,7598,1.0,1920,0,1972,2220,7598
6328,2133020020,372000.0,3,2.5,1920,15260,2.0,1920,0,1990,2370,15235
4914,7950302890,455000.0,4,2.0,2380,4500,1.5,1470,910,1926,1300,4500
6220,2770601734,535000.0,3,1.0,1580,6300,1.0,1180,400,1925,1560,1601
1804,2538410140,330000.0,5,2.5,2600,3839,2.0,2600,0,2005,2180,4800
18331,8159600360,560000.0,4,2.5,2260,3713,2.0,2260,0,2003,2260,3713
8900,917000300,452000.0,4,1.0,1210,3760,1.5,1210,0,1900,1540,3800
7575,2391600330,505000.0,2,1.0,810,5060,1.0,810,0,1941,900,5060
16180,9285800585,460000.0,3,2.0,2060,4437,1.0,1030,1030,1929,1750,4452
6143,2005950050,260000.0,3,2.0,1630,8018,1.0,1630,0,2003,1610,8397
16791,6450301835,459500.0,3,1.75,1470,4950,1.0,1030,440,1984,1100,5250
1776,2473480520,327500.0,3,2.25,1770,8755,1.0,1330,440,1981,1910,8710
16736,2818600010,1185000.0,7,3.5,3890,8342,2.0,2840,1050,1968,2870,8342
17388,952006728,330000.0,3,2.5,1070,1155,2.0,720,350,2005,1120,2594
15355,3422049088,389000.0,3,1.75,2180,9220,1.0,1090,1090,1938,2050,22400
4932,3629870420,970000.0,4,3.5,3780,20023,2.0,3780,0,2001,2150,3675
8486,1079350090,332000.0,3,2.5,1530,9406,1.0,1270,260,1993,1700,7682
285,1509500060,370000.0,4,2.5,2720,8666,2.0,2720,0,1992,2410,8100
5665,4039000050,516130.0,3,1.75,1510,8250,1.0,1510,0,1962,1770,8250
9561,5288200230,675000.0,4,1.75,2460,5750,1.5,1620,840,1919,1760,4830
16078,626400020,734000.0,4,2.5,3490,18521,2.0,3490,0,1990,2850,18521
7387,5457300095,1775000.0,4,3.25,3730,7071,3.0,3730,0,1985,3730,7680
549,5000500055,215000.0,2,1.0,1320,8865,1.0,1320,0,1943,1190,6490
14855,324000530,201500.0,3,1.0,1320,5000,1.5,1320,0,1912,1320,4179
2909,6713100031,476000.0,3,2.25,1570,7187,1.0,1170,400,1980,1660,8775
10733,3316500200,612500.0,4,2.0,1690,35346,1.0,1690,0,1967,2050,37846
18412,3124059006,1250000.0,4,3.25,3820,24166,2.0,3310,510,1990,2900,18786
20452,1125079111,1600000.0,4,5.5,6530,871200,2.0,6530,0,2008,1280,858132
3048,7852020300,525000.0,3,2.5,2200,4544,2.0,2200,0,2000,2400,5431
18865,123039364,300000.0,2,1.0,970,13700,1.0,970,0,1949,1570,10880
5350,7883603190,279000.0,3,1.0,1320,5750,1.5,1320,0,1913,1010,5700
3753,9828700900,549000.0,2,1.0,1140,5400,1.0,1140,0,1908,1520,4800
9483,6821100015,707000.0,2,2.5,2130,5001,1.0,1330,800,1972,1750,6000
8037,9522100375,775000.0,5,1.5,1720,5000,1.5,1720,0,1915,1720,5000
4046,2420069201,267000.0,3,2.0,1390,6005,2.0,1390,0,2005,1264,5550
14321,7504110330,691000.0,4,3.0,3040,11651,2.0,3040,0,1987,2540,11815
10854,475000510,594000.0,3,1.0,1320,5000,1.0,1090,230,1920,1700,5000
2452,2425059074,740000.0,5,3.0,3655,51836,1.0,2174,1481,1955,2530,8606
13115,7518503685,402000.0,2,1.0,710,5100,1.0,710,0,1905,1530,5100
1979,5466400550,210000.0,3,1.75,1260,6223,1.0,820,440,1983,1260,6553
18561,7852150720,405000.0,3,2.5,2070,4697,2.0,2070,0,2002,2230,4437
2067,3066400140,632500.0,4,2.5,2090,10306,2.0,2090,0,1986,2660,11481
16146,3298400470,437400.0,3,1.75,2150,8925,1.0,2150,0,1960,1100,7875
14070,2902200874,920000.0,5,3.0,2230,4400,2.0,1730,500,1913,1280,1800
8460,9500900110,224000.0,3,1.5,1480,10588,1.0,1480,0,1957,1370,10588
11056,8835200160,325000.0,2,2.0,970,5000,1.0,970,0,1983,1540,5000
10461,6056100295,330000.0,2,2.5,1240,1546,2.0,1240,0,2007,1520,2468
4445,1858600042,360000.0,4,3.0,2483,6870,2.0,2483,0,2005,1943,6434
16504,7224500010,253000.0,2,1.75,1220,5000,1.0,860,360,1921,1120,5000
12151,5457801925,885000.0,4,3.75,2400,3520,1.0,1370,1030,1924,2230,1419
7809,7575620750,266000.0,3,2.25,1550,6022,2.0,1550,0,1989,1650,5627
19271,2391600735,550000.0,3,1.5,1730,5750,1.0,1250,480,1947,1370,5750
13717,6192400180,775000.0,5,3.5,3290,5600,2.0,2670,620,2004,3130,5600
7153,5249803870,530000.0,4,3.0,2240,5580,2.0,1830,410,1949,1530,4800
15907,3575302880,339300.0,3,2.0,970,10000,1.0,970,0,1972,1230,7500
11031,7225000045,207100.0,2,1.0,1000,4500,1.0,1000,0,1916,980,4837
13344,5561720180,252000.0,3,2.25,1740,10836,1.0,910,830,1981,2090,7500
20772,1972200428,563500.0,3,2.5,1400,1312,3.5,1400,0,2007,1350,1312
8622,892000025,114975.0,2,1.0,740,6250,1.0,740,0,1942,980,6957
6624,2944510080,242550.0,4,2.5,2060,7720,2.0,2060,0,1995,1630,7720
20496,2428100100,847093.0,4,2.75,2760,5670,2.0,2760,0,2014,2760,6600
16203,6647400250,439950.0,3,2.5,1540,7773,2.0,1540,0,1982,1630,7340
8969,121059038,397900.0,3,2.75,2500,35245,1.0,1580,920,2000,2060,153766
8611,6398000191,645000.0,2,1.5,1995,115670,1.5,1995,0,1991,2142,29375
9366,526059103,325000.0,2,1.0,990,15120,1.0,990,0,1953,1300,11500
8882,8856960720,280000.0,3,2.25,1860,9210,2.0,1860,0,1994,1530,8091
11193,3832500260,260000.0,3,2.5,1420,14850,1.0,1020,400,1963,2060,8800
12943,1623089025,313500.0,5,3.0,2240,94960,1.0,2240,0,1985,1780,43400
5001,3625710080,1025000.0,4,3.5,3320,19850,1.0,2040,1280,1977,3240,15470
12400,6446200060,660000.0,3,2.5,2590,35640,1.0,2590,0,1987,2590,31200
11399,5706200370,550000.0,4,2.75,2230,9460,1.0,1480,750,1960,1760,10878
3755,5515600088,194820.0,3,1.5,1100,32700,1.0,1100,0,1967,1616,32700
18282,8029500360,330000.0,3,2.5,2370,9102,2.0,2370,0,1990,2530,9883
8948,6700390150,245000.0,3,2.5,1720,3407,2.0,1720,0,1992,1720,3407
16563,642500080,365000.0,4,2.5,2905,4874,2.0,2905,0,2003,2900,5271
14832,6150700264,396000.0,3,1.0,1390,6160,1.0,1390,0,1949,1230,6160
4021,2473371780,359950.0,5,2.25,2450,9432,2.0,2450,0,1973,2310,9100
12799,3905120540,570000.0,4,2.5,2290,6738,2.0,2290,0,1996,2100,6261
13447,2652501215,860000.0,4,1.75,1880,3720,1.5,1880,0,1924,2090,4095
2966,3176100110,650000.0,3,1.5,1630,7475,1.0,1160,470,1940,2320,7475
19365,7574910650,805000.0,4,2.5,3320,38032,2.0,3320,0,1991,3270,37804
12203,6385800030,335000.0,4,2.25,2100,7305,1.0,1050,1050,1963,1760,7308
10328,4443800960,520000.0,3,1.75,1280,3880,1.5,1280,0,1916,980,3880
12554,8731951490,313000.0,3,1.75,2190,8000,1.0,2190,0,1967,1980,8000
1303,3380900125,360000.0,3,1.0,1570,9467,1.0,1570,0,1954,1570,9100
20511,9828701508,772000.0,3,2.25,1640,1204,3.0,1640,0,2014,1630,3136
10580,6699950310,350000.0,4,2.5,2500,5831,2.0,2500,0,2007,2500,5188
20050,3321049112,379900.0,4,2.5,3181,5831,2.0,3181,0,2014,2056,24393
17596,1824079052,1650000.0,4,3.25,4200,210394,2.0,4200,0,1993,2370,184694
1373,8032700140,830000.0,5,3.0,2920,2808,2.0,2140,780,1960,1620,1544
9072,8679600150,581000.0,4,2.0,2510,13695,1.0,1280,1230,1961,1220,12500
14748,5040800120,967500.0,3,3.75,3250,5797,2.0,2370,880,1951,1840,5797
8525,2026059119,453000.0,3,2.0,1430,9583,1.0,1430,0,1964,1890,11100
1135,4024100951,420000.0,7,3.0,2940,8624,1.0,1690,1250,1977,1850,8031
11368,7212650990,334950.0,4,2.5,2410,7846,2.0,2410,0,1992,2380,7914
426,936000060,310000.0,5,1.75,2190,27260,1.0,2190,0,1947,1620,39480
19676,6181500340,359000.0,4,2.5,2575,4725,2.0,2575,0,2011,2575,5323
17110,1137400050,425000.0,4,2.5,2480,4504,2.0,2480,0,2005,2950,4504
18104,3324079092,361000.0,2,2.5,1320,48787,1.0,1320,0,2004,1830,155073
339,4268200055,245000.0,3,1.75,1740,11547,1.0,1740,0,1954,880,78408
7900,6145602240,369000.0,3,1.75,1300,3844,1.0,1300,0,1985,1290,3844
20110,475000176,436000.0,3,2.5,1150,1193,2.0,1020,130,2006,1450,1640
18424,3279000120,274000.0,2,2.0,1700,7992,1.0,950,750,1980,1700,8030
10462,9392200030,290000.0,4,2.25,1900,10950,1.0,1400,500,1959,1700,11850
3314,3438500714,325000.0,4,2.5,1890,6156,1.0,980,910,1980,1590,6954
10129,4306500070,475000.0,4,2.75,2200,16288,1.0,1290,910,1980,2650,6620
13339,8588000610,210000.0,3,1.0,1040,8125,1.0,1040,0,1956,1200,9375
7198,792500190,410000.0,3,2.0,1400,45738,2.0,1400,0,1981,2390,56628
18349,2461900850,570000.0,4,1.0,1490,6000,1.5,1490,0,1918,1700,6000
8873,2660500365,392000.0,3,1.0,1230,9600,1.0,1230,0,1952,1510,6600
3649,5451210100,938000.0,4,2.5,2410,9886,1.0,1990,420,1975,2530,10658
13384,2787000040,285000.0,3,1.5,1870,42070,1.0,1870,0,1953,1870,19965
2973,3278602670,219500.0,1,1.0,820,1060,1.0,760,60,2007,1770,1924
6068,9528100899,827000.0,3,2.5,1850,1330,2.5,1560,290,2004,1810,2071
2959,1324079085,378000.0,3,1.5,1050,57499,1.0,1050,0,1975,1460,42688
4371,9477001140,499950.0,4,1.75,1520,7700,1.0,1520,0,1967,1520,7500
8665,9521100880,588000.0,3,1.5,1780,4200,1.5,1780,0,1916,1380,3333
129,7853210060,430000.0,4,2.5,2070,4310,2.0,2070,0,2004,1970,3748
11318,1326069094,524950.0,3,1.5,2700,24539,2.0,2120,580,1977,1830,11000
401,3420069065,360000.0,4,1.75,3730,16980,1.0,2150,1580,1974,1880,16963
15446,5468730280,290000.0,4,2.5,1850,5674,2.0,1850,0,1993,1750,6875
12088,5437600140,325000.0,4,2.5,2240,5105,2.0,2240,0,2002,1920,5288
8550,5127000410,350000.0,5,1.75,2330,14322,1.0,1180,1150,1968,1690,10010
6223,5445300050,672000.0,3,2.25,1130,4445,1.5,1130,0,1930,1330,4445
13559,3375300360,217500.0,3,1.75,1400,9546,1.0,1400,0,1984,1660,8550
3008,9297800165,430000.0,4,2.25,2020,4840,1.5,1200,820,1925,1410,4840
6954,6021500840,588000.0,5,3.0,2190,4900,2.0,1490,700,1940,1370,4606
19125,4323700230,390000.0,4,1.75,2020,9750,1.0,1100,920,1975,1670,9600
18646,643000110,247500.0,3,1.0,1660,11060,1.0,1110,550,1962,1890,11060
20767,8043700105,2300000.0,4,4.0,4360,8175,2.5,3940,420,2007,2670,8525
20382,6824100014,437000.0,3,3.0,1460,1180,3.0,1460,0,2006,1460,1224
15658,9542830480,355900.0,3,2.5,2090,3821,2.0,2090,0,2008,2040,4200
18057,736100065,1250000.0,4,2.25,3300,15375,1.5,2820,480,1933,3250,15375
11165,2592210510,850000.0,3,2.5,3120,12406,2.0,1940,1180,1983,3240,13141
19837,4233600260,1255780.0,5,4.0,4180,12042,2.0,4180,0,2014,1800,6052
3269,1266200015,805500.0,3,1.0,1440,10330,1.0,1440,0,1952,2080,10327
9892,2787700060,420000.0,3,2.5,1810,7210,1.0,1210,600,1968,1770,7210
6466,8843900396,455000.0,3,1.0,1480,13280,2.5,1480,0,1940,1510,8723
16816,8029500380,305000.0,3,2.0,1830,10873,1.0,1830,0,1989,2490,8976
17540,5292200010,447500.0,4,2.0,1770,3332,2.0,1630,140,1924,1640,4000
20139,1773100980,309000.0,3,2.25,1490,1294,2.0,1220,270,2010,1490,1283
10494,2886200070,550000.0,3,2.0,1810,4064,1.5,1810,0,1925,1518,2945
8158,8594400110,335000.0,3,1.75,1900,36769,1.0,1900,0,1987,1950,35847
21411,9268850180,288790.0,3,1.75,1290,1237,2.0,1060,230,2008,1370,942
5864,4141800285,1727000.0,4,2.25,3470,8000,1.5,2360,1110,1906,3010,8000
6734,3188100007,380000.0,3,2.5,1610,1778,3.0,1610,0,2002,1120,2187
608,1796380960,223000.0,3,2.0,1670,6824,1.0,1300,370,1990,1660,7586
10330,7202330030,500000.0,3,2.5,1650,5683,2.0,1650,0,2003,1650,4193
10134,8078440140,546500.0,3,2.5,2130,7199,2.0,2130,0,1990,1890,7546
19,7983200060,230000.0,3,1.0,1250,9774,1.0,1250,0,1969,1280,8850
7567,4427100025,270000.0,3,1.5,1500,6337,1.0,1500,0,1953,1420,6337
11075,2113700510,315000.0,3,1.75,1170,4000,1.0,720,450,1943,1130,4000
17344,6446200305,715000.0,4,2.5,2650,30500,1.0,1680,970,1960,2650,30500
15499,3425079088,509950.0,3,2.5,2210,70567,2.0,2210,0,1995,2000,73616
21164,3304040130,375900.0,3,2.0,1824,7120,1.0,1824,0,2010,2409,6264
5711,3222069153,286900.0,3,2.25,1720,17235,1.0,1440,280,1974,1990,35048
6225,5127000470,292000.0,3,2.25,1780,9720,1.0,1280,500,1981,1710,9790
2487,7525100520,335000.0,2,2.0,1350,2560,1.0,1350,0,1976,1790,2560
17402,1868902745,805000.0,3,2.0,2710,4500,1.5,1880,830,1929,2060,4500
14095,2920700220,275000.0,2,1.0,910,4191,1.0,910,0,1910,1480,6050
5505,1105000780,425000.0,3,1.5,1660,5665,1.0,920,740,1918,1530,5665
14907,8563080020,740000.0,3,2.5,2960,9350,2.0,2960,0,1978,2960,11745
18437,3630090110,690000.0,4,3.5,2980,2147,2.5,2490,490,2006,2880,2428
20010,856000195,2700000.0,5,4.75,5305,8401,2.0,3745,1560,2005,2960,7200
10898,8649401000,241000.0,2,1.75,1070,9750,1.5,1070,0,1995,970,9750
15591,1315300095,790000.0,4,3.5,2720,3000,2.0,2250,470,2014,1600,4600
17061,6802200670,272000.0,3,2.5,1680,8512,2.0,1680,0,1991,1580,8512
17185,1523069022,300000.0,3,1.5,1630,82764,1.0,1630,0,1948,1680,199069
8299,2624049165,575000.0,3,1.75,1580,11750,1.0,1180,400,1951,2150,11750
1966,1972202080,725000.0,2,1.75,1950,2719,1.0,1010,940,1919,1360,1256
1775,7211340030,300000.0,3,1.0,1010,10168,1.0,1010,0,1979,1180,10318
14137,8850000180,295000.0,4,1.0,980,3000,1.5,980,0,1914,1525,3000
17139,2787250080,535000.0,4,2.5,2750,15099,2.0,2750,0,1994,2500,14564
3800,4235401055,582500.0,2,1.5,1159,4800,1.0,1159,0,1948,1640,4800
15958,5226500250,478000.0,4,2.5,2780,7290,2.0,2780,0,1989,2450,7738
10425,3294700421,389000.0,3,1.5,2030,10075,1.0,1080,950,1961,2210,10075
15334,322069180,649500.0,3,3.0,3730,383328,1.5,2230,1500,1990,1940,217800
14691,1025059186,438000.0,3,1.75,1990,9885,1.0,1030,960,1978,1560,10000
7294,1923039022,700000.0,2,1.75,1679,577605,2.0,1679,0,2001,1850,358934
9653,1402600110,392000.0,4,2.25,2360,7733,2.0,2360,0,1983,2160,7733
14893,6817810190,401000.0,3,2.0,1240,11172,1.0,1000,240,1984,1330,14102
1983,434000030,555000.0,3,2.0,2080,7020,1.0,1040,1040,1951,1920,7000
21309,6056110460,669000.0,2,2.5,1640,1953,2.0,1640,0,2014,1820,2653
5601,4337000285,255000.0,3,2.0,1500,8775,1.0,1390,110,1943,1310,8775
15382,5710610250,500000.0,5,3.25,3130,12087,2.0,2180,950,1975,2410,10350
12551,1049010620,90000.0,2,1.0,790,2640,1.0,790,0,1973,1310,2064
14510,5112800234,380000.0,3,2.5,2150,25705,1.5,2150,0,1980,1850,20160
20766,2309000060,641000.0,4,3.25,2760,4104,2.0,1900,860,2014,2760,5186
657,2985800030,495000.0,3,1.0,990,6000,1.0,990,0,1943,1250,6000
8124,1604601570,374000.0,2,2.25,1100,1695,2.0,1100,0,2009,1100,3082
751,1563102435,950000.0,3,1.75,2150,4200,1.0,1140,1010,1960,2510,7500
2081,257000105,192500.0,2,1.0,950,7692,1.0,950,0,1926,1820,8221
15772,6788201440,855000.0,5,1.5,1930,4500,1.5,1930,0,1929,2083,4500
16541,1442300005,435000.0,3,2.0,2040,6880,2.0,2040,0,1954,1710,7597
19671,4055700784,720000.0,4,2.5,3420,17038,2.0,3420,0,2007,2520,14190
6880,3889100029,810000.0,3,2.5,2670,10481,2.0,2670,0,2003,2620,8895
12586,4139450760,932808.0,5,4.5,4690,6705,2.0,3450,1240,1995,4070,11505
9060,6079500230,706000.0,3,2.75,1900,6400,1.0,1410,490,1942,1350,6400
9008,259601010,485000.0,3,1.0,1250,7200,1.0,1250,0,1964,1430,7400
5438,3980300020,340000.0,3,1.0,670,23522,1.0,670,0,1968,1880,20270
3410,9390700100,390000.0,2,1.75,1150,2723,1.0,770,380,1923,1440,4000
13901,7200001005,593777.0,3,1.75,1510,10450,1.0,1510,0,1964,1310,9450
5174,9264920250,290256.0,3,2.25,1720,7885,2.0,1720,0,1983,2340,7885
6384,8682260470,437000.0,2,1.75,1440,4225,1.0,1440,0,2005,1680,6200
3652,4083303815,695000.0,5,2.0,3160,3990,1.5,1870,1290,1923,1780,4240
21078,7383450250,374950.0,4,2.5,2090,3777,2.0,2090,0,2012,2160,3993
13619,253600180,427500.0,4,2.5,2010,6294,2.0,2010,0,2000,1870,4394
14171,1450000210,179500.0,3,1.0,900,8100,1.0,900,0,1959,1000,7830
4672,1133000100,540000.0,5,1.5,1940,10202,1.5,1940,0,1940,1900,8000
6072,7511000050,1100000.0,5,2.75,2890,22547,1.0,2150,740,1963,3010,17809
2364,5710600030,500000.0,4,1.75,2290,9215,1.0,1270,1020,1969,2290,10200
47,4178300310,785000.0,4,2.5,2290,13416,2.0,2290,0,1981,2680,13685
11919,3041700570,466800.0,3,2.5,1480,14250,2.0,1480,0,1996,1660,14250
18487,1238500978,365000.0,3,1.0,950,8450,1.0,950,0,1962,1610,10080
14634,431500155,640000.0,5,1.75,2020,6565,1.0,1120,900,1956,2020,6552
21283,2937300050,988990.0,4,4.75,4150,6303,3.0,4150,0,2014,3570,6285
9367,1352300315,219950.0,2,1.0,1010,4120,2.0,1010,0,1907,1200,4120
21547,3277800823,327000.0,2,2.0,1490,1627,2.0,1190,300,2009,1400,1498
20569,8895800110,1299890.0,5,4.0,3870,5929,2.0,3870,0,2014,3600,5625
11408,9274200318,568000.0,3,2.5,1740,1308,3.0,1740,0,2008,1740,1280
1944,1118001805,1715000.0,4,3.75,4490,7623,2.0,3090,1400,1941,3760,7653
18098,629810720,828000.0,4,2.5,3520,9901,2.0,3520,0,1998,3490,9667
8545,6852700476,752000.0,4,1.5,1650,2970,1.5,1650,0,1903,1670,2970
18462,7345200650,219200.0,3,2.0,1680,7000,1.5,1680,0,1968,1540,7480
4755,8929000290,372977.0,3,2.5,1690,1618,2.0,1150,540,2014,1690,1618
16057,5506500170,560000.0,3,2.5,2780,32880,1.0,2780,0,1993,2780,40091
12421,8899000140,263000.0,3,1.5,1300,7885,1.0,1300,0,1968,1840,7600
17635,4006000423,230000.0,4,1.0,1870,14703,1.5,1090,780,1928,1650,6045
10764,7137910140,240000.0,3,2.5,1520,9864,1.0,1160,360,1993,1580,7425
17202,2423020010,525000.0,3,1.75,1330,8136,1.0,1330,0,1977,1330,8136
15293,40000362,78000.0,2,1.0,780,16344,1.0,780,0,1942,1700,10387
11038,1657000070,250000.0,3,2.0,1470,12096,1.0,1470,0,1942,1470,10966
4590,2124700015,345000.0,3,1.0,1120,10176,1.0,920,200,1905,1350,7500
1871,1887500045,247500.0,4,2.0,2460,5921,1.0,1230,1230,1948,1260,6648
15664,6838000170,402000.0,3,2.5,1520,3425,2.0,1520,0,1986,1640,3425
6419,1310910290,327500.0,4,2.25,2240,9600,2.0,2240,0,1971,2050,9240
14836,3599600276,215500.0,3,2.0,1380,9000,2.0,1380,0,1946,1460,9732
17040,8142000080,420000.0,4,1.5,1690,9391,1.0,1290,400,1960,1780,9390
1213,8856971000,245000.0,3,2.5,1600,4271,2.0,1600,0,2003,1520,3225
5195,624100950,850000.0,3,2.25,3000,18450,1.0,3000,0,1983,2980,12304
15961,2767704332,469000.0,3,3.25,1390,1278,2.0,1140,250,2005,1390,1256
9575,405100165,460000.0,2,1.5,1820,7800,1.0,1240,580,1956,1400,7800
9430,6117501755,355000.0,4,1.5,2230,11536,1.0,1220,1010,1954,2170,12465
19596,8961950410,328000.0,3,2.0,2250,7904,1.5,2250,0,1998,2460,8622
16974,1523550480,580000.0,3,2.5,2040,4627,2.0,2040,0,1992,2230,4500
11573,6840701160,680000.0,5,2.0,2140,5000,1.5,2020,120,1913,1810,4400
19424,3331500650,356000.0,3,1.0,920,3863,1.0,920,0,1970,1080,5150
2540,1862400517,350000.0,3,2.0,1320,1298,3.0,1320,0,1995,1380,1503
9709,9558021000,348000.0,4,2.5,2070,3808,2.0,2070,0,2003,1900,2992
2912,1310800090,240000.0,3,1.0,1470,7350,1.0,1470,0,1969,1720,8050
1038,5104511040,380000.0,4,2.5,2000,6921,2.0,2000,0,2003,2430,6339
19601,522059189,235000.0,3,1.0,1460,8400,1.0,1460,0,1958,1460,9600
21209,3448720020,385000.0,4,2.5,2050,5276,2.0,2050,0,2006,2480,5447
7553,1310700330,310000.0,4,2.25,1780,8820,1.0,1480,300,1966,1780,8625
21366,5649600462,370000.0,2,2.5,1390,1821,2.0,1180,210,2007,1350,1821
729,1853000510,985000.0,4,2.25,4230,37769,2.0,4230,0,1989,3890,37034
5050,8128700005,249000.0,4,1.0,1200,7552,1.0,1060,140,1919,1580,7680
17741,6352600210,809950.0,4,2.5,3280,6181,2.0,3280,0,2001,3110,7570
15888,3754500010,899950.0,4,3.5,3290,5414,2.0,2360,930,2006,1820,9609
8345,1962200475,875000.0,3,2.0,2350,6000,1.5,1990,360,1922,2010,5040
12135,1773100765,229000.0,1,1.0,600,3720,1.0,600,0,1920,1480,4800
19859,8895800200,1100000.0,4,2.75,3590,5625,2.0,3590,0,2012,3590,5625
542,1310900260,318888.0,4,1.75,2320,12000,1.0,2270,50,1973,2120,9880
146,809001525,890000.0,4,1.0,2550,4000,2.0,2370,180,1905,2200,4000
